Timestamp_MS,ISO_Time,Latitude,Longitude,Speed_MPH,Heading,Altitude_M,Accuracy_M,Battery_Pct
1789316244000,2026-09-13T16:17:24.000Z,38.1609217,-122.4557067,0,0,-21.600000381469727,10,92
1789316245000,2026-09-13T16:17:25.000Z,38.1609217,-122.4557067,0,0,-21.600000381469727,10,92
1789316247000,2026-09-13T16:17:27.000Z,38.1609217,-122.4557067,0,0,-21.600000381469727,10,92
1789316248000,2026-09-13T16:17:28.000Z,38.1609217,-122.4557067,0,0,-21.600000381469727,9,92
1789316249000,2026-09-13T16:17:29.000Z,38.1609217,-122.4557067,0,0,-21.600000381469727,3,92
1789316250000,2026-09-13T16:17:30.000Z,38.1609217,-122.4557067,0,0,-21.700000762939453,7,92
1789316251000,2026-09-13T16:17:31.000Z,38.1609217,-122.4557067,0,0,-21.700000762939453,8,92
1789316252000,2026-09-13T16:17:32.000Z,38.1609217,-122.4557067,0,0,-21.700000762939453,8,92
1789316253000,2026-09-13T16:17:33.000Z,38.1609217,-122.4557067,0,0,-21.700000762939453,7,92
1789316254000,2026-09-13T16:17:34.000Z,38.1609217,-122.4557067,0,0,-21.700000762939453,7,92
1789316255000,2026-09-13T16:17:35.000Z,38.1609217,-122.4557067,0,0,-21.700000762939453,3,92
1789316256000,2026-09-13T16:17:36.000Z,38.1609217,-122.4557067,0,0,-21.700000762939453,3,92
1789316257000,2026-09-13T16:17:37.000Z,38.1609217,-122.4557067,0,0,-21.700000762939453,6,92
1789316258000,2026-09-13T16:17:38.000Z,38.1609217,-122.4557067,0,0,-21.700000762939453,6,92
1789316259000,2026-09-13T16:17:39.000Z,38.1609217,-122.4557067,0,0,-21.700000762939453,6,92
1789316260000,2026-09-13T16:17:40.000Z,38.1609207,-122.455705,0,95,-21.700000762939453,7,92
1789316261000,2026-09-13T16:17:41.000Z,38.1609127,-122.4556915,3.3027386,115,-21.700000762939453,7,92
1789316262000,2026-09-13T16:17:42.000Z,38.1608982,-122.4556697,5.7539,127,-21.700000762939453,3,92
1789316263000,2026-09-13T16:17:43.000Z,38.1608873,-122.4556544,4.257886,135,-21.700000762939453,3,92
1789316264000,2026-09-13T16:17:44.000Z,38.1608796,-122.4556434,2.7158407999999996,135,-21.600000381469727,5,92
1789316266000,2026-09-13T16:17:46.000Z,38.1608713,-122.4556342,0,141,-21.600000381469727,5,92
1789316267000,2026-09-13T16:17:47.000Z,38.160871,-122.4556348,0,0,-21.600000381469727,5,92
1789316268000,2026-09-13T16:17:48.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,5,92
1789316269000,2026-09-13T16:17:49.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,3,92
1789316270000,2026-09-13T16:17:50.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,4,92
1789316271000,2026-09-13T16:17:51.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,4,92
1789316272000,2026-09-13T16:17:52.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,4,92
1789316273000,2026-09-13T16:17:53.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,4,92
1789316274000,2026-09-13T16:17:54.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,4,92
1789316275000,2026-09-13T16:17:55.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,3,92
1789316276000,2026-09-13T16:17:56.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,3,92
1789316277000,2026-09-13T16:17:57.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,7,92
1789316278000,2026-09-13T16:17:58.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,7,92
1789316279000,2026-09-13T16:17:59.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,8,92
1789316280000,2026-09-13T16:18:00.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,8,92
1789316281000,2026-09-13T16:18:01.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,7,92
1789316282000,2026-09-13T16:18:02.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,3,92
1789316283000,2026-09-13T16:18:03.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,3,92
1789316284000,2026-09-13T16:18:04.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,7,92
1789316285000,2026-09-13T16:18:05.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,7,92
1789316286000,2026-09-13T16:18:06.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,7,92
1789316287000,2026-09-13T16:18:07.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,7,92
1789316288000,2026-09-13T16:18:08.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,7,92
1789316289000,2026-09-13T16:18:09.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,3,92
1789316290000,2026-09-13T16:18:10.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,3,92
1789316291000,2026-09-13T16:18:11.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,5,92
1789316292000,2026-09-13T16:18:12.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,5,92
1789316293000,2026-09-13T16:18:13.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,5,92
1789316294000,2026-09-13T16:18:14.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,5,92
1789316295000,2026-09-13T16:18:15.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,5,92
1789316296000,2026-09-13T16:18:16.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,3,92
1789316297000,2026-09-13T16:18:17.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,3,92
1789316298000,2026-09-13T16:18:18.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,5,92
1789316299000,2026-09-13T16:18:19.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,5,92
1789316300000,2026-09-13T16:18:20.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,5,92
1789316301000,2026-09-13T16:18:21.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,5,92
1789316302000,2026-09-13T16:18:22.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,5,92
1789316303000,2026-09-13T16:18:23.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,3,92
1789316304000,2026-09-13T16:18:24.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,3,92
1789316305000,2026-09-13T16:18:25.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,3,92
1789316306000,2026-09-13T16:18:26.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,3,92
1789316307000,2026-09-13T16:18:27.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,3,92
1789316308000,2026-09-13T16:18:28.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,3,92
1789316309000,2026-09-13T16:18:29.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,3,92
1789316310000,2026-09-13T16:18:30.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,3,92
1789316311000,2026-09-13T16:18:31.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,7,92
1789316312000,2026-09-13T16:18:32.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,8,92
1789316313000,2026-09-13T16:18:33.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,7,92
1789316314000,2026-09-13T16:18:34.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,8,92
1789316315000,2026-09-13T16:18:35.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,7,92
1789316316000,2026-09-13T16:18:36.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,3,92
1789316317000,2026-09-13T16:18:37.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,3,92
1789316318000,2026-09-13T16:18:38.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,7,92
1789316319000,2026-09-13T16:18:39.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,7,92
1789316320000,2026-09-13T16:18:40.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,7,92
1789316321000,2026-09-13T16:18:41.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,7,92
1789316322000,2026-09-13T16:18:42.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,7,92
1789316324000,2026-09-13T16:18:44.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,3,92
1789316325000,2026-09-13T16:18:45.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,4,92
1789316326000,2026-09-13T16:18:46.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,4,92
1789316327000,2026-09-13T16:18:47.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,4,92
1789316329000,2026-09-13T16:18:49.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,4,92
1789316330000,2026-09-13T16:18:50.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,3,92
1789316331000,2026-09-13T16:18:51.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,3,92
1789316332000,2026-09-13T16:18:52.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,4,92
1789316333000,2026-09-13T16:18:53.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,4,92
1789316334000,2026-09-13T16:18:54.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,4,92
1789316335000,2026-09-13T16:18:55.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,4,92
1789316336000,2026-09-13T16:18:56.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,4,92
1789316337000,2026-09-13T16:18:57.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,3,92
1789316338000,2026-09-13T16:18:58.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,8,92
1789316339000,2026-09-13T16:18:59.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,8,92
1789316340000,2026-09-13T16:19:00.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,8,92
1789316341000,2026-09-13T16:19:01.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,9,92
1789316342000,2026-09-13T16:19:02.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,9,92
1789316344000,2026-09-13T16:19:04.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,3,92
1789316345000,2026-09-13T16:19:05.000Z,38.1608711,-122.4556346,0,0,-21.5,8,92
1789316346000,2026-09-13T16:19:06.000Z,38.1608711,-122.4556346,0,0,-21.5,7,92
1789316347000,2026-09-13T16:19:07.000Z,38.1608711,-122.4556346,0,0,-21.5,7,92
1789316348000,2026-09-13T16:19:08.000Z,38.1608711,-122.4556346,0,0,-21.5,7,92
1789316349000,2026-09-13T16:19:09.000Z,38.1608711,-122.4556346,0,0,-21.5,8,92
1789316350000,2026-09-13T16:19:10.000Z,38.1608711,-122.4556346,0,0,-21.5,3,92
1789316351000,2026-09-13T16:19:11.000Z,38.1608711,-122.4556346,0,0,-21.5,3,92
1789316352000,2026-09-13T16:19:12.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,7,92
1789316353000,2026-09-13T16:19:13.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,7,92
1789316354000,2026-09-13T16:19:14.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,6,92
1789316355000,2026-09-13T16:19:15.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,7,92
1789316356000,2026-09-13T16:19:16.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,7,92
1789316357000,2026-09-13T16:19:17.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,3,92
1789316358000,2026-09-13T16:19:18.000Z,38.1608711,-122.4556346,0,0,-21.700000762939453,3,92
1789316359000,2026-09-13T16:19:19.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,5,92
1789316360000,2026-09-13T16:19:20.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,5,92
1789316361000,2026-09-13T16:19:21.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,5,92
1789316362000,2026-09-13T16:19:22.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,5,92
1789316363000,2026-09-13T16:19:23.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,5,92
1789316364000,2026-09-13T16:19:24.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,3,92
1789316365000,2026-09-13T16:19:25.000Z,38.1608711,-122.4556346,0,0,-21.600000381469727,3,92
1789316366000,2026-09-13T16:19:26.000Z,38.1608685,-122.4556317,0,121,-21.700000762939453,4,92
1789316367000,2026-09-13T16:19:27.000Z,38.1608647,-122.4556258,0,120,-21.700000762939453,4,92
1789316368000,2026-09-13T16:19:28.000Z,38.1608566,-122.4556128,3.7170194,126,-21.700000762939453,4,92
1789316369000,2026-09-13T16:19:29.000Z,38.1608483,-122.4556007,3.1876605999999996,138,-21.700000762939453,4,92
1789316370000,2026-09-13T16:19:30.000Z,38.1608438,-122.4555939,0,149,-21.700000762939453,4,92
1789316371000,2026-09-13T16:19:31.000Z,38.1608426,-122.4555919,0,0,-21.700000762939453,4,92
1789316372000,2026-09-13T16:19:32.000Z,38.1608429,-122.4555912,0,0,-21.5,10,92
1789316373000,2026-09-13T16:19:33.000Z,38.1608428,-122.4555914,0,0,-21.5,9,92
1789316374000,2026-09-13T16:19:34.000Z,38.1608428,-122.4555914,0,0,-21.5,10,92
1789316375000,2026-09-13T16:19:35.000Z,38.1608428,-122.4555914,0,0,-21.5,10,92
1789316376000,2026-09-13T16:19:36.000Z,38.1608428,-122.4555914,0,0,-21.5,9,92
1789316377000,2026-09-13T16:19:37.000Z,38.1608428,-122.4555914,0,0,-21.5,4,92
1789316378000,2026-09-13T16:19:38.000Z,38.1608428,-122.4555914,0,0,-21.5,4,92
1789316379000,2026-09-13T16:19:39.000Z,38.1608428,-122.4555914,0,0,-21.600000381469727,7,92
1789316380000,2026-09-13T16:19:40.000Z,38.1608428,-122.4555914,0,0,-21.600000381469727,8,92
1789316381000,2026-09-13T16:19:41.000Z,38.1608428,-122.4555914,0,0,-21.600000381469727,8,92
1789316382000,2026-09-13T16:19:42.000Z,38.1608428,-122.4555914,0,0,-21.600000381469727,7,92
1789316383000,2026-09-13T16:19:43.000Z,38.1608428,-122.4555914,0,0,-21.600000381469727,7,92
1789316384000,2026-09-13T16:19:44.000Z,38.1608428,-122.4555914,0,0,-21.600000381469727,4,92
1789316385000,2026-09-13T16:19:45.000Z,38.1608428,-122.4555914,0,0,-21.600000381469727,4,92
1789316386000,2026-09-13T16:19:46.000Z,38.1608428,-122.4555914,0,0,-21.700000762939453,7,92
1789316387000,2026-09-13T16:19:47.000Z,38.1608428,-122.4555914,0,0,-21.700000762939453,7,92
1789316388000,2026-09-13T16:19:48.000Z,38.1608428,-122.4555914,0,0,-21.700000762939453,7,92
1789316389000,2026-09-13T16:19:49.000Z,38.1608428,-122.4555914,0,0,-21.700000762939453,7,92
1789316390000,2026-09-13T16:19:50.000Z,38.1608428,-122.4555914,0,0,-21.700000762939453,6,92
1789316391000,2026-09-13T16:19:51.000Z,38.1608428,-122.4555914,0,0,-21.700000762939453,4,92
1789316392000,2026-09-13T16:19:52.000Z,38.1608428,-122.4555914,0,0,-21.700000762939453,4,92
1789316393000,2026-09-13T16:19:53.000Z,38.1608428,-122.4555914,0,0,-22.100000381469727,5,92
1789316394000,2026-09-13T16:19:54.000Z,38.1608428,-122.4555914,0,0,-22.100000381469727,5,92
1789316395000,2026-09-13T16:19:55.000Z,38.1608428,-122.4555914,0,0,-22.100000381469727,5,92
1789316396000,2026-09-13T16:19:56.000Z,38.1608428,-122.4555914,0,0,-22.100000381469727,5,92
1789316397000,2026-09-13T16:19:57.000Z,38.1608428,-122.4555914,0,0,-22.100000381469727,5,92
1789316398000,2026-09-13T16:19:58.000Z,38.1608428,-122.4555914,0,0,-22.100000381469727,4,92
1789316399000,2026-09-13T16:19:59.000Z,38.1608428,-122.4555914,0,0,-22.100000381469727,4,92
1789316400000,2026-09-13T16:20:00.000Z,38.1608428,-122.4555914,0,0,-22.299999237060547,5,92
1789316401000,2026-09-13T16:20:01.000Z,38.1608428,-122.4555914,0,0,-22.299999237060547,5,92
1789316402000,2026-09-13T16:20:02.000Z,38.1608428,-122.4555914,0,0,-22.299999237060547,5,92
1789316403000,2026-09-13T16:20:03.000Z,38.1608428,-122.4555914,0,0,-22.299999237060547,5,92
1789316404000,2026-09-13T16:20:04.000Z,38.1608428,-122.4555914,0,0,-22.299999237060547,5,92
1789316405000,2026-09-13T16:20:05.000Z,38.1608428,-122.4555914,0,0,-22.299999237060547,4,92
1789316406000,2026-09-13T16:20:06.000Z,38.1608428,-122.4555914,0,0,-22.299999237060547,4,92
1789316407000,2026-09-13T16:20:07.000Z,38.1608428,-122.4555914,0,0,-22.100000381469727,4,92
1789316408000,2026-09-13T16:20:08.000Z,38.1608428,-122.4555914,0,0,-22.100000381469727,4,92
1789316409000,2026-09-13T16:20:09.000Z,38.1608428,-122.4555914,0,0,-22.100000381469727,4,92
1789316410000,2026-09-13T16:20:10.000Z,38.1608428,-122.4555914,0,0,-22.100000381469727,4,92
1789316411000,2026-09-13T16:20:11.000Z,38.1608428,-122.4555914,0,0,-22.100000381469727,4,92
1789316412000,2026-09-13T16:20:12.000Z,38.1608428,-122.4555914,0,0,-22.100000381469727,4,92
1789316413000,2026-09-13T16:20:13.000Z,38.1608428,-122.4555914,0,0,-22.200000762939453,9,92
1789316414000,2026-09-13T16:20:14.000Z,38.1608428,-122.4555914,0,0,-22.200000762939453,9,92
1789316415000,2026-09-13T16:20:15.000Z,38.1608428,-122.4555914,0,0,-22.200000762939453,9,92
1789316416000,2026-09-13T16:20:16.000Z,38.1608428,-122.4555914,0,0,-22.200000762939453,9,92
1789316417000,2026-09-13T16:20:17.000Z,38.1608428,-122.4555914,0,0,-22.200000762939453,9,92
1789316418000,2026-09-13T16:20:18.000Z,38.1608428,-122.4555914,0,0,-22.200000762939453,4,92
1789316420000,2026-09-13T16:20:20.000Z,38.1608428,-122.4555914,0,0,-22.200000762939453,9,92
1789316421000,2026-09-13T16:20:21.000Z,38.1608428,-122.4555914,0,0,-22.200000762939453,9,92
1789316422000,2026-09-13T16:20:22.000Z,38.1608428,-122.4555914,0,0,-22.200000762939453,9,92
1789316423000,2026-09-13T16:20:23.000Z,38.1608428,-122.4555914,0,0,-22.200000762939453,9,92
1789316424000,2026-09-13T16:20:24.000Z,38.1608394,-122.455591,0,113,-22.200000762939453,9,92
1789316425000,2026-09-13T16:20:25.000Z,38.1608329,-122.4555847,2.1174352,132,-22.200000762939453,4,93
1789316426000,2026-09-13T16:20:26.000Z,38.1608289,-122.4555795,0,140,-22.200000762939453,4,93
1789316427000,2026-09-13T16:20:27.000Z,38.1608264,-122.4555773,0,141,-21.700000762939453,8,93
1789316428000,2026-09-13T16:20:28.000Z,38.1608246,-122.4555767,0,162,-21.700000762939453,8,93
1789316429000,2026-09-13T16:20:29.000Z,38.1608255,-122.455577,0,0,-21.700000762939453,7,93
1789316430000,2026-09-13T16:20:30.000Z,38.1608255,-122.4555768,0,0,-21.700000762939453,7,93
1789316431000,2026-09-13T16:20:31.000Z,38.1608255,-122.4555768,0,0,-21.700000762939453,7,93
1789316432000,2026-09-13T16:20:32.000Z,38.1608255,-122.4555768,0,0,-21.700000762939453,4,93
1789316433000,2026-09-13T16:20:33.000Z,38.1608255,-122.4555768,0,0,-21.700000762939453,4,93
1789316434000,2026-09-13T16:20:34.000Z,38.1608255,-122.4555768,0,0,-22.299999237060547,6,93
1789316435000,2026-09-13T16:20:35.000Z,38.1608255,-122.4555768,0,0,-22.299999237060547,6,93
1789316436000,2026-09-13T16:20:36.000Z,38.1608255,-122.4555768,0,0,-22.299999237060547,6,93
1789316437000,2026-09-13T16:20:37.000Z,38.1608255,-122.4555768,0,0,-22.299999237060547,6,93
1789316438000,2026-09-13T16:20:38.000Z,38.1608255,-122.4555768,0,0,-22.299999237060547,6,93
1789316439000,2026-09-13T16:20:39.000Z,38.1608241,-122.4555741,0,110,-22.299999237060547,4,93
1789316440000,2026-09-13T16:20:40.000Z,38.1608154,-122.4555619,3.7630505999999997,124,-22.299999237060547,4,93
1789316441000,2026-09-13T16:20:41.000Z,38.1608043,-122.4555472,4.3269328,138,-22.299999237060547,5,93
1789316442000,2026-09-13T16:20:42.000Z,38.1607954,-122.4555366,2.6928251999999997,146,-22.299999237060547,5,93
1789316443000,2026-09-13T16:20:43.000Z,38.1607911,-122.4555325,0,153,-22.299999237060547,5,93
1789316444000,2026-09-13T16:20:44.000Z,38.1607888,-122.455529,0,142,-22.299999237060547,5,93
1789316445000,2026-09-13T16:20:45.000Z,38.1607883,-122.4555295,0,0,-22.299999237060547,5,93
1789316446000,2026-09-13T16:20:46.000Z,38.1607877,-122.4555299,0,0,-22.299999237060547,4,93
1789316447000,2026-09-13T16:20:47.000Z,38.1607877,-122.4555299,0,0,-22.299999237060547,10,93
1789316448000,2026-09-13T16:20:48.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,9,93
1789316449000,2026-09-13T16:20:49.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,10,93
1789316450000,2026-09-13T16:20:50.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,10,93
1789316451000,2026-09-13T16:20:51.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,10,93
1789316452000,2026-09-13T16:20:52.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316453000,2026-09-13T16:20:53.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316454000,2026-09-13T16:20:54.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,9,93
1789316455000,2026-09-13T16:20:55.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,9,93
1789316456000,2026-09-13T16:20:56.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,8,93
1789316457000,2026-09-13T16:20:57.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,9,93
1789316458000,2026-09-13T16:20:58.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,8,93
1789316459000,2026-09-13T16:20:59.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316460000,2026-09-13T16:21:00.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316461000,2026-09-13T16:21:01.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,7,93
1789316462000,2026-09-13T16:21:02.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,7,93
1789316463000,2026-09-13T16:21:03.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,7,93
1789316464000,2026-09-13T16:21:04.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,7,93
1789316465000,2026-09-13T16:21:05.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,7,93
1789316466000,2026-09-13T16:21:06.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316467000,2026-09-13T16:21:07.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316468000,2026-09-13T16:21:08.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,7,93
1789316469000,2026-09-13T16:21:09.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,7,93
1789316470000,2026-09-13T16:21:10.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,7,93
1789316471000,2026-09-13T16:21:11.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,8,93
1789316472000,2026-09-13T16:21:12.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,7,93
1789316473000,2026-09-13T16:21:13.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316474000,2026-09-13T16:21:14.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316476000,2026-09-13T16:21:16.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,6,93
1789316477000,2026-09-13T16:21:17.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,6,93
1789316478000,2026-09-13T16:21:18.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,6,93
1789316479000,2026-09-13T16:21:19.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,6,93
1789316480000,2026-09-13T16:21:20.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316481000,2026-09-13T16:21:21.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316482000,2026-09-13T16:21:22.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,6,93
1789316483000,2026-09-13T16:21:23.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,6,93
1789316484000,2026-09-13T16:21:24.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,5,93
1789316485000,2026-09-13T16:21:25.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,6,93
1789316486000,2026-09-13T16:21:26.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,6,93
1789316487000,2026-09-13T16:21:27.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316488000,2026-09-13T16:21:28.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316489000,2026-09-13T16:21:29.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,4,93
1789316490000,2026-09-13T16:21:30.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,4,93
1789316491000,2026-09-13T16:21:31.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,4,93
1789316492000,2026-09-13T16:21:32.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,4,93
1789316493000,2026-09-13T16:21:33.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,4,93
1789316494000,2026-09-13T16:21:34.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316495000,2026-09-13T16:21:35.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316496000,2026-09-13T16:21:36.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316497000,2026-09-13T16:21:37.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316498000,2026-09-13T16:21:38.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316499000,2026-09-13T16:21:39.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316500000,2026-09-13T16:21:40.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316501000,2026-09-13T16:21:41.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316503000,2026-09-13T16:21:43.000Z,38.1607877,-122.4555298,0,0,-22.200000762939453,3,93
1789316504000,2026-09-13T16:21:44.000Z,38.1607877,-122.4555298,0,0,-22.200000762939453,3,93
1789316505000,2026-09-13T16:21:45.000Z,38.1607877,-122.4555298,0,0,-22.200000762939453,3,93
1789316506000,2026-09-13T16:21:46.000Z,38.1607877,-122.4555298,0,0,-22.200000762939453,3,93
1789316507000,2026-09-13T16:21:47.000Z,38.1607877,-122.4555298,0,0,-22.200000762939453,3,93
1789316508000,2026-09-13T16:21:48.000Z,38.1607877,-122.4555298,0,0,-22.200000762939453,3,93
1789316509000,2026-09-13T16:21:49.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,8,93
1789316511000,2026-09-13T16:21:51.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,7,93
1789316512000,2026-09-13T16:21:52.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,7,93
1789316513000,2026-09-13T16:21:53.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,8,93
1789316514000,2026-09-13T16:21:54.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
1789316515000,2026-09-13T16:21:55.000Z,38.1607877,-122.4555298,0,0,-22.299999237060547,3,93
